service_date,line,estimated_boardings,ObjectId
2023/02/25 05:00:00+00,Middleborough/Lakeville,1287,10231
2023/02/20 05:00:00+00,Providence/Stoughton,4899,10232
2023/02/04 05:00:00+00,Fitchburg,1612,10233
2023/02/10 05:00:00+00,Lowell,6574,10234
2023/01/27 05:00:00+00,Needham,4691,10235
2023/02/13 05:00:00+00,Framingham/Worcester,10905,10236
2023/02/25 05:00:00+00,Lowell,2685,10237
2023/02/20 05:00:00+00,Newburyport/Rockport,4957,10238
2023/02/04 05:00:00+00,Greenbush,298,10239
2023/02/10 05:00:00+00,Haverhill,4222,10240
2023/01/27 05:00:00+00,Fitchburg,4983,10241
2023/02/13 05:00:00+00,Franklin/Foxboro,7042,10242
2023/02/25 05:00:00+00,Haverhill,1223,10243
2023/02/20 05:00:00+00,Framingham/Worcester,4388,10244
2023/02/04 05:00:00+00,Fairmount,256,10245
2023/02/05 05:00:00+00,Providence/Stoughton,2026,10246
2023/02/05 05:00:00+00,Newburyport/Rockport,2236,10247
2023/02/05 05:00:00+00,Framingham/Worcester,2231,10248
2023/02/05 05:00:00+00,Franklin/Foxboro,802,10249
2023/02/05 05:00:00+00,Middleborough/Lakeville,351,10250
2023/02/05 05:00:00+00,Lowell,504,10251
2023/02/05 05:00:00+00,Haverhill,697,10252
2023/02/05 05:00:00+00,Kingston,345,10253
2023/02/05 05:00:00+00,Needham,427,10254
2023/02/05 05:00:00+00,Fitchburg,1130,10255
2023/02/05 05:00:00+00,Greenbush,547,10256
2023/02/05 05:00:00+00,Fairmount,251,10257
2023/02/06 05:00:00+00,Providence/Stoughton,16839,10258
2023/02/06 05:00:00+00,Newburyport/Rockport,9138,10259
2023/02/06 05:00:00+00,Framingham/Worcester,9188,10260
2023/02/06 05:00:00+00,Franklin/Foxboro,7997,10261
2023/02/06 05:00:00+00,Middleborough/Lakeville,5111,10262
2023/02/06 05:00:00+00,Lowell,6359,10263
2023/02/06 05:00:00+00,Haverhill,5344,10264
2023/02/06 05:00:00+00,Kingston,3389,10265
2023/02/06 05:00:00+00,Needham,5127,10266
2023/02/06 05:00:00+00,Fitchburg,5560,10267
2023/02/06 05:00:00+00,Greenbush,2715,10268
2023/02/06 05:00:00+00,Fairmount,2628,10269
2023/02/07 05:00:00+00,Providence/Stoughton,18475,10270
2023/02/07 05:00:00+00,Newburyport/Rockport,9006,10271
2023/02/07 05:00:00+00,Framingham/Worcester,10925,10272
2023/02/07 05:00:00+00,Franklin/Foxboro,8333,10273
2023/02/07 05:00:00+00,Middleborough/Lakeville,5664,10274
2023/02/07 05:00:00+00,Lowell,7045,10275
2023/02/07 05:00:00+00,Haverhill,5619,10276
2023/02/07 05:00:00+00,Kingston,4254,10277
2023/02/07 05:00:00+00,Needham,5626,10278
2023/02/07 05:00:00+00,Fitchburg,4867,10279
2023/02/20 05:00:00+00,Franklin/Foxboro,1505,10280
2023/02/10 05:00:00+00,Kingston,2915,10281
2023/01/27 05:00:00+00,Greenbush,1888,10282
2023/02/10 05:00:00+00,Needham,5021,10283
2023/01/27 05:00:00+00,Fairmount,2462,10284
2023/02/13 05:00:00+00,Middleborough/Lakeville,6198,10285
2023/02/10 05:00:00+00,Fitchburg,5535,10286
2023/02/25 05:00:00+00,Kingston,850,10287
2023/01/28 05:00:00+00,Providence/Stoughton,4524,10288
2023/02/13 05:00:00+00,Lowell,7156,10289
2023/02/10 05:00:00+00,Greenbush,2610,10290
2023/02/25 05:00:00+00,Needham,729,10291
2023/01/28 05:00:00+00,Newburyport/Rockport,4538,10292
2023/02/13 05:00:00+00,Haverhill,4831,10293
2023/02/10 05:00:00+00,Fairmount,2259,10294
2023/02/25 05:00:00+00,Fitchburg,2322,10295
2023/01/28 05:00:00+00,Framingham/Worcester,4191,10296
2023/02/13 05:00:00+00,Kingston,3794,10297
2023/02/11 05:00:00+00,Providence/Stoughton,4076,10298
2023/02/25 05:00:00+00,Greenbush,751,10299
2023/01/28 05:00:00+00,Franklin/Foxboro,1982,10300
2023/02/13 05:00:00+00,Needham,5756,10301
2023/02/11 05:00:00+00,Newburyport/Rockport,3699,10302
2023/02/25 05:00:00+00,Fairmount,516,10303
2023/01/28 05:00:00+00,Middleborough/Lakeville,1420,10304
2023/02/13 05:00:00+00,Fitchburg,5536,10305
2023/02/11 05:00:00+00,Framingham/Worcester,4131,10306
2023/02/26 05:00:00+00,Providence/Stoughton,4122,10307
2023/01/28 05:00:00+00,Lowell,2080,10308
2023/02/13 05:00:00+00,Greenbush,2990,10309
2023/02/11 05:00:00+00,Franklin/Foxboro,1492,10310
2023/02/26 05:00:00+00,Newburyport/Rockport,4274,10311
2023/01/28 05:00:00+00,Haverhill,1450,10312
2023/02/13 05:00:00+00,Fairmount,2730,10313
2023/02/11 05:00:00+00,Middleborough/Lakeville,1062,10314
2023/02/26 05:00:00+00,Framingham/Worcester,2911,10315
2023/01/28 05:00:00+00,Kingston,861,10316
2023/02/14 05:00:00+00,Providence/Stoughton,18813,10317
2023/02/11 05:00:00+00,Lowell,1657,10318
2023/02/26 05:00:00+00,Franklin/Foxboro,799,10319
2023/01/28 05:00:00+00,Needham,791,10320
2023/02/14 05:00:00+00,Newburyport/Rockport,8547,10321
2023/02/11 05:00:00+00,Haverhill,1001,10322
2023/02/26 05:00:00+00,Middleborough/Lakeville,1079,10323
2023/01/28 05:00:00+00,Fitchburg,2565,10324
2023/02/14 05:00:00+00,Framingham/Worcester,11562,10325
2023/02/11 05:00:00+00,Kingston,606,10326
2023/02/26 05:00:00+00,Lowell,1974,10327
2023/01/28 05:00:00+00,Greenbush,676,10328
2023/02/14 05:00:00+00,Franklin/Foxboro,8120,10329
2023/02/11 05:00:00+00,Needham,573,10330
2023/02/26 05:00:00+00,Haverhill,990,10331
2023/01/28 05:00:00+00,Fairmount,594,10332
2023/02/14 05:00:00+00,Middleborough/Lakeville,6436,10333
2023/02/11 05:00:00+00,Fitchburg,2410,10334
2023/02/26 05:00:00+00,Kingston,856,10335
2023/01/29 05:00:00+00,Providence/Stoughton,3108,10336
2023/02/14 05:00:00+00,Lowell,6867,10337
2023/02/11 05:00:00+00,Greenbush,637,10338
2023/02/26 05:00:00+00,Needham,573,10339
2023/01/29 05:00:00+00,Newburyport/Rockport,3403,10340
2023/02/14 05:00:00+00,Haverhill,5283,10341
2023/02/11 05:00:00+00,Fairmount,658,10342
2023/02/26 05:00:00+00,Fitchburg,2012,10343
2023/01/29 05:00:00+00,Framingham/Worcester,2902,10344
2023/02/14 05:00:00+00,Kingston,4043,10345
2023/02/26 05:00:00+00,Greenbush,539,10346
2023/01/29 05:00:00+00,Franklin/Foxboro,1115,10347
2023/02/14 05:00:00+00,Needham,5738,10348
2023/02/26 05:00:00+00,Fairmount,544,10349
2023/01/29 05:00:00+00,Middleborough/Lakeville,1369,10350
2023/02/14 05:00:00+00,Fitchburg,5528,10351
2023/02/14 05:00:00+00,Greenbush,3054,10352
2023/02/14 05:00:00+00,Fairmount,2442,10353
2023/02/15 05:00:00+00,Providence/Stoughton,18665,10354
2023/02/15 05:00:00+00,Newburyport/Rockport,9243,10355
2023/02/15 05:00:00+00,Framingham/Worcester,11494,10356
2023/02/15 05:00:00+00,Franklin/Foxboro,7783,10357
2023/02/15 05:00:00+00,Middleborough/Lakeville,6800,10358
2023/02/15 05:00:00+00,Lowell,7188,10359
2023/02/15 05:00:00+00,Haverhill,5321,10360
2023/02/15 05:00:00+00,Kingston,4310,10361
2023/02/15 05:00:00+00,Needham,5175,10362
2023/02/15 05:00:00+00,Fitchburg,5296,10363
2023/02/15 05:00:00+00,Greenbush,2958,10364
2023/02/15 05:00:00+00,Fairmount,2459,10365
2023/02/16 05:00:00+00,Providence/Stoughton,19683,10366
2023/02/16 05:00:00+00,Newburyport/Rockport,9187,10367
2023/01/29 05:00:00+00,Lowell,1254,10368
2023/01/29 05:00:00+00,Haverhill,1367,10369
2023/01/29 05:00:00+00,Kingston,873,10370
2023/01/29 05:00:00+00,Needham,533,10371
2023/01/29 05:00:00+00,Fitchburg,1792,10372
2023/01/29 05:00:00+00,Greenbush,574,10373
2023/01/29 05:00:00+00,Fairmount,546,10374
2023/01/30 05:00:00+00,Providence/Stoughton,17000,10375
2023/01/30 05:00:00+00,Newburyport/Rockport,8862,10376
2023/01/30 05:00:00+00,Framingham/Worcester,11664,10377
2023/01/30 05:00:00+00,Franklin/Foxboro,7837,10378
2023/01/30 05:00:00+00,Middleborough/Lakeville,5588,10379
2023/01/30 05:00:00+00,Lowell,6434,10380
2023/02/27 05:00:00+00,Providence/Stoughton,16612,10381
2023/02/27 05:00:00+00,Newburyport/Rockport,7811,10382
2023/02/27 05:00:00+00,Framingham/Worcester,9024,10383
2023/02/27 05:00:00+00,Franklin/Foxboro,7248,10384
2023/02/27 05:00:00+00,Middleborough/Lakeville,5672,10385
2023/02/27 05:00:00+00,Lowell,6137,10386
2023/02/27 05:00:00+00,Haverhill,5794,10387
2023/02/27 05:00:00+00,Kingston,3274,10388
2023/02/27 05:00:00+00,Needham,6591,10389
2023/02/27 05:00:00+00,Fitchburg,5049,10390
2023/02/27 05:00:00+00,Greenbush,2382,10391
2023/02/27 05:00:00+00,Fairmount,2362,10392
2023/02/28 05:00:00+00,Providence/Stoughton,13038,10393
2023/02/28 05:00:00+00,Newburyport/Rockport,6797,10394
2023/02/28 05:00:00+00,Framingham/Worcester,7107,10395
2023/02/28 05:00:00+00,Franklin/Foxboro,6382,10396
2023/02/28 05:00:00+00,Middleborough/Lakeville,5122,10397
2023/02/28 05:00:00+00,Lowell,5743,10398
2023/02/28 05:00:00+00,Haverhill,4965,10399
2023/02/28 05:00:00+00,Kingston,3060,10400
2023/03/17 04:00:00+00,Middleborough/Lakeville,4132,10401
2023/03/17 04:00:00+00,Lowell,6743,10402
2023/03/17 04:00:00+00,Haverhill,6020,10403
2023/03/17 04:00:00+00,Kingston,3075,10404
2023/03/17 04:00:00+00,Needham,4389,10405
2023/03/17 04:00:00+00,Fitchburg,5175,10406
2023/03/17 04:00:00+00,Greenbush,2990,10407
2023/03/17 04:00:00+00,Fairmount,2258,10408
2023/03/18 04:00:00+00,Providence/Stoughton,6560,10409
2023/03/18 04:00:00+00,Newburyport/Rockport,4739,10410
2023/03/18 04:00:00+00,Framingham/Worcester,6043,10411
2023/03/18 04:00:00+00,Franklin/Foxboro,1602,10412
2023/03/18 04:00:00+00,Middleborough/Lakeville,1191,10413
2023/03/18 04:00:00+00,Lowell,3517,10414
2023/03/18 04:00:00+00,Haverhill,1437,10415
2023/03/18 04:00:00+00,Kingston,882,10416
2023/03/18 04:00:00+00,Needham,835,10417
2023/03/18 04:00:00+00,Fitchburg,2264,10418
2023/03/18 04:00:00+00,Greenbush,824,10419
2023/03/18 04:00:00+00,Fairmount,627,10420
2023/03/19 04:00:00+00,Providence/Stoughton,7177,10421
2023/03/19 04:00:00+00,Newburyport/Rockport,5294,10422
2023/03/19 04:00:00+00,Framingham/Worcester,7841,10423
2023/03/19 04:00:00+00,Franklin/Foxboro,4748,10424
2023/03/19 04:00:00+00,Middleborough/Lakeville,4530,10425
2023/03/19 04:00:00+00,Lowell,2975,10426
2023/03/19 04:00:00+00,Haverhill,1745,10427
2023/03/19 04:00:00+00,Kingston,1246,10428
2023/03/19 04:00:00+00,Needham,1211,10429
2023/03/19 04:00:00+00,Fitchburg,3525,10430
2023/03/19 04:00:00+00,Greenbush,1092,10431
2023/03/19 04:00:00+00,Fairmount,577,10432
2023/03/20 04:00:00+00,Providence/Stoughton,18066,10433
2023/03/20 04:00:00+00,Newburyport/Rockport,7548,10434
2023/03/20 04:00:00+00,Framingham/Worcester,9637,10435
2023/03/20 04:00:00+00,Franklin/Foxboro,6624,10436
2023/03/20 04:00:00+00,Middleborough/Lakeville,5212,10437
2023/03/20 04:00:00+00,Lowell,6397,10438
2023/03/20 04:00:00+00,Haverhill,5520,10439
2023/03/20 04:00:00+00,Kingston,3636,10440
2023/03/20 04:00:00+00,Needham,3959,10441
2023/03/20 04:00:00+00,Fitchburg,4815,10442
2023/03/20 04:00:00+00,Greenbush,3256,10443
2023/03/20 04:00:00+00,Fairmount,2719,10444
2023/03/21 04:00:00+00,Providence/Stoughton,18961,10445
2023/03/21 04:00:00+00,Newburyport/Rockport,8410,10446
2023/03/21 04:00:00+00,Framingham/Worcester,10524,10447
2023/03/21 04:00:00+00,Franklin/Foxboro,8387,10448
2023/03/21 04:00:00+00,Middleborough/Lakeville,6304,10449
2023/03/21 04:00:00+00,Lowell,6820,10450
2023/03/09 05:00:00+00,Providence/Stoughton,19836,10451
2023/03/09 05:00:00+00,Newburyport/Rockport,8578,10452
2023/03/09 05:00:00+00,Framingham/Worcester,10613,10453
2023/03/09 05:00:00+00,Franklin/Foxboro,7453,10454
2023/03/09 05:00:00+00,Middleborough/Lakeville,5738,10455
2023/03/09 05:00:00+00,Lowell,7216,10456
2023/03/09 05:00:00+00,Haverhill,4525,10457
2023/03/09 05:00:00+00,Kingston,4201,10458
2023/03/09 05:00:00+00,Needham,5001,10459
2023/03/09 05:00:00+00,Fitchburg,5414,10460
2023/03/09 05:00:00+00,Greenbush,3373,10461
2023/03/09 05:00:00+00,Fairmount,2456,10462
2023/03/10 05:00:00+00,Providence/Stoughton,17391,10463
2023/03/10 05:00:00+00,Newburyport/Rockport,7761,10464
2023/03/10 05:00:00+00,Framingham/Worcester,9220,10465
2023/03/10 05:00:00+00,Franklin/Foxboro,6190,10466
2023/03/10 05:00:00+00,Middleborough/Lakeville,4181,10467
2023/03/10 05:00:00+00,Lowell,6006,10468
2023/03/10 05:00:00+00,Haverhill,4141,10469
2023/03/10 05:00:00+00,Kingston,3094,10470
2023/03/10 05:00:00+00,Needham,3993,10471
2023/03/10 05:00:00+00,Fitchburg,4792,10472
2023/03/10 05:00:00+00,Greenbush,3009,10473
2023/03/10 05:00:00+00,Fairmount,2553,10474
2023/03/11 05:00:00+00,Providence/Stoughton,4646,10475
2023/03/11 05:00:00+00,Newburyport/Rockport,4369,10476
2023/03/11 05:00:00+00,Framingham/Worcester,3918,10477
2023/03/11 05:00:00+00,Franklin/Foxboro,1389,10478
2023/03/11 05:00:00+00,Middleborough/Lakeville,1239,10479
2023/03/11 05:00:00+00,Lowell,2754,10480
2023/03/11 05:00:00+00,Haverhill,726,10481
2023/03/11 05:00:00+00,Kingston,899,10482
2023/03/11 05:00:00+00,Needham,770,10483
2023/03/11 05:00:00+00,Fitchburg,2245,10484
2023/03/11 05:00:00+00,Greenbush,748,10485
2023/03/11 05:00:00+00,Fairmount,654,10486
2023/03/12 05:00:00+00,Providence/Stoughton,2920,10487
2023/03/12 05:00:00+00,Newburyport/Rockport,4224,10488
2023/03/12 05:00:00+00,Framingham/Worcester,3247,10489
2023/03/12 05:00:00+00,Franklin/Foxboro,1168,10490
2023/03/12 05:00:00+00,Middleborough/Lakeville,1037,10491
2023/03/12 05:00:00+00,Lowell,1338,10492
2023/03/12 05:00:00+00,Haverhill,824,10493
2023/03/12 05:00:00+00,Kingston,803,10494
2023/03/12 05:00:00+00,Needham,605,10495
2023/03/12 05:00:00+00,Fitchburg,1395,10496
2023/03/12 05:00:00+00,Greenbush,592,10497
2023/03/12 05:00:00+00,Fairmount,544,10498
2023/03/13 04:00:00+00,Providence/Stoughton,17797,10499
2023/03/13 04:00:00+00,Newburyport/Rockport,8449,10500
2023/03/29 04:00:00+00,Greenbush,3828,10501
2023/03/13 04:00:00+00,Framingham/Worcester,10043,10502
2023/03/13 04:00:00+00,Franklin/Foxboro,6793,10503
2023/03/13 04:00:00+00,Middleborough/Lakeville,5018,10504
2023/03/13 04:00:00+00,Lowell,6467,10505
2023/03/13 04:00:00+00,Haverhill,6184,10506
2023/03/13 04:00:00+00,Kingston,3338,10507
2023/03/13 04:00:00+00,Needham,4640,10508
2023/03/13 04:00:00+00,Fitchburg,4572,10509
2023/03/13 04:00:00+00,Greenbush,3464,10510
2023/03/13 04:00:00+00,Fairmount,2968,10511
2023/03/14 04:00:00+00,Providence/Stoughton,16168,10512
2023/03/14 04:00:00+00,Newburyport/Rockport,6092,10513
2023/03/14 04:00:00+00,Framingham/Worcester,7922,10514
2023/03/14 04:00:00+00,Franklin/Foxboro,6172,10515
2023/03/14 04:00:00+00,Middleborough/Lakeville,5501,10516
2023/03/14 04:00:00+00,Lowell,4817,10517
2023/03/14 04:00:00+00,Haverhill,4369,10518
2023/03/14 04:00:00+00,Kingston,2961,10519
2023/03/14 04:00:00+00,Needham,4035,10520
2023/03/14 04:00:00+00,Fitchburg,3892,10521
2023/03/14 04:00:00+00,Greenbush,2814,10522
2023/03/14 04:00:00+00,Fairmount,2110,10523
2023/03/15 04:00:00+00,Providence/Stoughton,17138,10524
2023/03/15 04:00:00+00,Newburyport/Rockport,7696,10525
2023/03/15 04:00:00+00,Framingham/Worcester,10183,10526
2023/03/15 04:00:00+00,Franklin/Foxboro,8302,10527
2023/03/15 04:00:00+00,Middleborough/Lakeville,6205,10528
2023/03/15 04:00:00+00,Lowell,5711,10529
2023/03/15 04:00:00+00,Haverhill,5330,10530
2023/03/15 04:00:00+00,Kingston,4161,10531
2023/03/15 04:00:00+00,Needham,5115,10532
2023/03/15 04:00:00+00,Fitchburg,4251,10533
2023/03/15 04:00:00+00,Greenbush,3331,10534
2023/03/15 04:00:00+00,Fairmount,2810,10535
2023/03/16 04:00:00+00,Providence/Stoughton,18651,10536
2023/03/16 04:00:00+00,Newburyport/Rockport,7841,10537
2023/03/16 04:00:00+00,Framingham/Worcester,10502,10538
2023/03/16 04:00:00+00,Franklin/Foxboro,7496,10539
2023/03/16 04:00:00+00,Middleborough/Lakeville,5948,10540
2023/03/16 04:00:00+00,Lowell,6008,10541
2023/03/16 04:00:00+00,Haverhill,6106,10542
2023/03/16 04:00:00+00,Kingston,3958,10543
2023/03/16 04:00:00+00,Needham,4841,10544
2023/03/16 04:00:00+00,Fitchburg,5134,10545
2023/03/16 04:00:00+00,Greenbush,3067,10546
2023/03/16 04:00:00+00,Fairmount,2508,10547
2023/03/17 04:00:00+00,Providence/Stoughton,18554,10548
2023/03/17 04:00:00+00,Newburyport/Rockport,7382,10549
2023/03/17 04:00:00+00,Framingham/Worcester,8677,10550
2023/03/17 04:00:00+00,Franklin/Foxboro,5653,10551
2023/03/29 04:00:00+00,Fairmount,2558,10552
2023/03/30 04:00:00+00,Providence/Stoughton,21435,10553
2023/03/30 04:00:00+00,Newburyport/Rockport,9502,10554
2023/03/30 04:00:00+00,Framingham/Worcester,13228,10555
2023/03/30 04:00:00+00,Franklin/Foxboro,8667,10556
2023/03/30 04:00:00+00,Middleborough/Lakeville,5859,10557
2023/03/30 04:00:00+00,Lowell,7659,10558
2023/03/30 04:00:00+00,Haverhill,6075,10559
2023/03/21 04:00:00+00,Haverhill,6300,10560
2023/03/30 04:00:00+00,Kingston,4148,10561
2023/03/30 04:00:00+00,Needham,5453,10562
2023/03/25 04:00:00+00,Needham,850,10563
2023/03/04 05:00:00+00,Greenbush,592,10564
2023/02/28 05:00:00+00,Needham,4712,10565
2023/03/30 04:00:00+00,Fitchburg,5332,10566
2023/03/30 04:00:00+00,Greenbush,3554,10567
2023/03/30 04:00:00+00,Fairmount,2423,10568
2023/03/31 04:00:00+00,Providence/Stoughton,18777,10569
2023/03/31 04:00:00+00,Newburyport/Rockport,8278,10570
2023/03/31 04:00:00+00,Framingham/Worcester,9667,10571
2023/03/31 04:00:00+00,Franklin/Foxboro,6594,10572
2023/03/31 04:00:00+00,Middleborough/Lakeville,4820,10573
2023/03/31 04:00:00+00,Lowell,6885,10574
2023/03/31 04:00:00+00,Haverhill,5597,10575
2023/03/31 04:00:00+00,Kingston,3850,10576
2023/03/31 04:00:00+00,Needham,5603,10577
2023/03/31 04:00:00+00,Fitchburg,4879,10578
2023/03/31 04:00:00+00,Greenbush,3025,10579
2023/03/31 04:00:00+00,Fairmount,2038,10580
2023/04/01 04:00:00+00,Providence/Stoughton,6487,10581
2023/04/01 04:00:00+00,Newburyport/Rockport,3788,10582
2023/04/01 04:00:00+00,Framingham/Worcester,5274,10583
2023/04/01 04:00:00+00,Franklin/Foxboro,1755,10584
2023/04/01 04:00:00+00,Middleborough/Lakeville,1528,10585
2023/04/01 04:00:00+00,Lowell,2029,10586
2023/04/01 04:00:00+00,Haverhill,883,10587
2023/04/01 04:00:00+00,Kingston,730,10588
2023/04/01 04:00:00+00,Needham,732,10589
2023/04/01 04:00:00+00,Fitchburg,1855,10590
2023/04/01 04:00:00+00,Greenbush,611,10591
2023/04/02 04:00:00+00,Providence/Stoughton,4981,10592
2023/04/02 04:00:00+00,Newburyport/Rockport,3776,10593
2023/04/02 04:00:00+00,Framingham/Worcester,4116,10594
2023/04/02 04:00:00+00,Franklin/Foxboro,3445,10595
2023/04/02 04:00:00+00,Middleborough/Lakeville,3514,10596
2023/04/02 04:00:00+00,Lowell,1495,10597
2023/04/02 04:00:00+00,Haverhill,879,10598
2023/04/02 04:00:00+00,Kingston,586,10599
2023/04/02 04:00:00+00,Needham,436,10600
2023/04/02 04:00:00+00,Fitchburg,1649,10601
2023/04/02 04:00:00+00,Greenbush,588,10602
2023/04/03 04:00:00+00,Providence/Stoughton,19980,10603
2023/04/03 04:00:00+00,Newburyport/Rockport,8520,10604
2023/03/21 04:00:00+00,Kingston,3949,10605
2023/03/21 04:00:00+00,Needham,4934,10606
2023/03/21 04:00:00+00,Fitchburg,5232,10607
2023/03/21 04:00:00+00,Greenbush,3158,10608
2023/03/21 04:00:00+00,Fairmount,3121,10609
2023/03/22 04:00:00+00,Providence/Stoughton,20803,10610
2023/03/22 04:00:00+00,Newburyport/Rockport,8108,10611
2023/03/22 04:00:00+00,Framingham/Worcester,11782,10612
2023/03/22 04:00:00+00,Franklin/Foxboro,8677,10613
2023/03/22 04:00:00+00,Middleborough/Lakeville,6850,10614
2023/03/22 04:00:00+00,Lowell,6110,10615
2023/03/22 04:00:00+00,Haverhill,6162,10616
2023/03/22 04:00:00+00,Kingston,4633,10617
2023/03/22 04:00:00+00,Needham,5112,10618
2023/03/22 04:00:00+00,Fitchburg,5115,10619
2023/03/22 04:00:00+00,Greenbush,3740,10620
2023/03/22 04:00:00+00,Fairmount,2497,10621
2023/03/23 04:00:00+00,Providence/Stoughton,20108,10622
2023/03/23 04:00:00+00,Newburyport/Rockport,8380,10623
2023/03/23 04:00:00+00,Framingham/Worcester,12146,10624
2023/03/23 04:00:00+00,Franklin/Foxboro,8132,10625
2023/03/23 04:00:00+00,Middleborough/Lakeville,5805,10626
2023/03/23 04:00:00+00,Lowell,6685,10627
2023/03/23 04:00:00+00,Haverhill,6534,10628
2023/03/23 04:00:00+00,Kingston,4538,10629
2023/03/23 04:00:00+00,Needham,5068,10630
2023/03/23 04:00:00+00,Fitchburg,5133,10631
2023/03/23 04:00:00+00,Greenbush,3849,10632
2023/03/23 04:00:00+00,Fairmount,2431,10633
2023/03/24 04:00:00+00,Providence/Stoughton,19032,10634
2023/03/24 04:00:00+00,Newburyport/Rockport,7213,10635
2023/03/24 04:00:00+00,Framingham/Worcester,10492,10636
2023/03/24 04:00:00+00,Franklin/Foxboro,6385,10637
2023/03/24 04:00:00+00,Middleborough/Lakeville,4865,10638
2023/03/24 04:00:00+00,Lowell,5638,10639
2023/03/24 04:00:00+00,Haverhill,5415,10640
2023/03/24 04:00:00+00,Kingston,3475,10641
2023/03/24 04:00:00+00,Needham,4157,10642
2023/03/24 04:00:00+00,Fitchburg,4865,10643
2023/03/24 04:00:00+00,Greenbush,2892,10644
2023/03/24 04:00:00+00,Fairmount,2238,10645
2023/03/25 04:00:00+00,Providence/Stoughton,5401,10646
2023/03/25 04:00:00+00,Newburyport/Rockport,3863,10647
2023/03/25 04:00:00+00,Framingham/Worcester,4959,10648
2023/03/25 04:00:00+00,Franklin/Foxboro,1539,10649
2023/03/25 04:00:00+00,Middleborough/Lakeville,1421,10650
2023/03/25 04:00:00+00,Lowell,2767,10651
2023/03/25 04:00:00+00,Haverhill,1558,10652
2023/03/25 04:00:00+00,Kingston,1204,10653
2023/03/25 04:00:00+00,Fitchburg,2452,10654
2023/03/25 04:00:00+00,Greenbush,1001,10655
2023/03/25 04:00:00+00,Fairmount,673,10656
2023/03/26 04:00:00+00,Providence/Stoughton,4293,10657
2023/03/26 04:00:00+00,Newburyport/Rockport,4742,10658
2023/03/26 04:00:00+00,Framingham/Worcester,4683,10659
2023/03/26 04:00:00+00,Franklin/Foxboro,3205,10660
2023/03/26 04:00:00+00,Middleborough/Lakeville,4426,10661
2023/03/26 04:00:00+00,Lowell,2166,10662
2023/03/26 04:00:00+00,Haverhill,917,10663
2023/03/26 04:00:00+00,Kingston,1357,10664
2023/03/26 04:00:00+00,Needham,1188,10665
2023/03/26 04:00:00+00,Fitchburg,2439,10666
2023/03/26 04:00:00+00,Greenbush,753,10667
2023/03/26 04:00:00+00,Fairmount,614,10668
2023/03/27 04:00:00+00,Providence/Stoughton,19990,10669
2023/03/27 04:00:00+00,Newburyport/Rockport,8293,10670
2023/03/27 04:00:00+00,Framingham/Worcester,10275,10671
2023/03/27 04:00:00+00,Franklin/Foxboro,6951,10672
2023/03/27 04:00:00+00,Middleborough/Lakeville,5197,10673
2023/03/27 04:00:00+00,Lowell,6462,10674
2023/03/27 04:00:00+00,Haverhill,5866,10675
2023/03/27 04:00:00+00,Kingston,4347,10676
2023/03/27 04:00:00+00,Needham,4934,10677
2023/03/27 04:00:00+00,Fitchburg,4611,10678
2023/03/27 04:00:00+00,Greenbush,2832,10679
2023/03/27 04:00:00+00,Fairmount,2599,10680
2023/03/28 04:00:00+00,Providence/Stoughton,20747,10681
2023/03/28 04:00:00+00,Newburyport/Rockport,9053,10682
2023/03/28 04:00:00+00,Framingham/Worcester,11796,10683
2023/03/28 04:00:00+00,Franklin/Foxboro,8587,10684
2023/03/28 04:00:00+00,Middleborough/Lakeville,6395,10685
